txin_id,tx_id,txin_pos,txout_id,txin_scriptSig,txin_sequence
23007,21830,0,,04ffff001d02ae00,4294967295
23008,21831,0,,04ffff001d025e06,4294967295
23009,21832,0,,04ffff001d02b108,4294967295
23010,21833,0,,04ffff001d02e808,4294967295
23011,21834,0,,04ffff001d026816,4294967295
23012,21835,0,,04ffff001d028c00,4294967295
23013,21836,0,,04ffff001d020809,4294967295
23014,21837,0,,04ffff001d028900,4294967295
23015,21838,0,,04ffff001d021a09,4294967295
23016,21839,0,,04ffff001d022109,4294967295
23017,21840,0,,04ffff001d02bc00,4294967295
23018,21841,0,,04ffff001d02bd00,4294967295
23019,21842,0,,04ffff001d0101,4294967295
23020,21843,0,,04ffff001d02a207,4294967295
23021,21844,0,,04ffff001d029b06,4294967295
23022,21845,0,,04ffff001d02aa07,4294967295
23023,21846,0,,04ffff001d0118,4294967295
23024,21847,0,,04ffff001d02b207,4294967295
23025,21848,0,,04ffff001d011f,4294967295
23026,21849,0,,04ffff001d0125,4294967295
23027,21850,0,,04ffff001d013b,4294967295
23028,21851,0,,04ffff001d0164,4294967295
23029,21852,0,,04ffff001d02d407,4294967295
23030,21853,0,,04ffff001d02da07,4294967295
23031,21854,0,,04ffff001d0159,4294967295
23032,21855,0,,04ffff001d023a07,4294967295
23033,21856,0,,04ffff001d028a00,4294967295
23034,21857,0,,04ffff001d016d,4294967295
23035,21858,0,,04ffff001d015c,4294967295
23036,21859,0,,04ffff001d0149,4294967295
23037,21860,0,,04ffff001d016f,4294967295
23038,21861,0,,04ffff001d02bc00,4294967295
23039,21862,0,,04ffff001d017d,4294967295
23040,21863,0,,04ffff001d028700,4294967295
23041,21864,0,,04ffff001d028900,4294967295
23042,21865,0,,04ffff001d029900,4294967295
23043,21866,0,,04ffff001d029d00,4294967295
23044,21867,0,,04ffff001d016f,4294967295
23045,21868,0,,04ffff001d029e00,4294967295
23046,21869,0,,04ffff001d029f00,4294967295
23047,21870,0,,04ffff001d025b08,4294967295
23048,21871,0,,04ffff001d028508,4294967295
23049,21872,0,,04ffff001d02c400,4294967295
23050,21873,0,,04ffff001d029e00,4294967295
23051,21874,0,,04ffff001d02ac00,4294967295
23052,21875,0,,04ffff001d02b300,4294967295
23053,21876,0,,04ffff001d02c300,4294967295
23054,21877,0,,04ffff001d02c500,4294967295
23055,21878,0,,04ffff001d029e08,4294967295
23056,21879,0,,04ffff001d02a208,4294967295
23057,21880,0,,04ffff001d02e200,4294967295
23058,21881,0,,04ffff001d02b100,4294967295
23059,21882,0,,04ffff001d02a407,4294967295
23060,21883,0,,04ffff001d023b01,4294967295
23061,21884,0,,04ffff001d02b408,4294967295
23062,21885,0,,04ffff001d02b400,4294967295
23063,21886,0,,04ffff001d02bc08,4294967295
23064,21887,0,,04ffff001d02da08,4294967295
23065,21888,0,,04ffff001d02d800,4294967295
23066,21889,0,,04ffff001d02bb00,4294967295
23067,21890,0,,04ffff001d02b400,4294967295
23068,21891,0,,04ffff001d025301,4294967295
23069,21892,0,,04ffff001d02b800,4294967295
23070,21893,0,,04ffff001d026101,4294967295
23071,21894,0,,04ffff001d02bb00,4294967295
23072,21895,0,,04ffff001d02bc00,4294967295
23073,21896,0,,04ffff001d029301,4294967295
23074,21897,0,21861,493046022100a13c117c89932b2dbb0a724ac73db78dee2eda8613a3bc59ca68433702305ac1022100ae833f40754e0f8e2b9eac31399db87dfab389f4980d3362ee592e769dbf592f01,4294967295
23075,21898,0,,04ffff001d02e500,4294967295
23076,21899,0,,04ffff001d0128,4294967295
23077,21900,0,,04ffff001d02b301,4294967295
23078,21901,0,,04ffff001d02c001,4294967295
23079,21902,0,,04ffff001d023d08,4294967295
23080,21903,0,,04ffff001d024108,4294967295
23081,21904,0,,04ffff001d0172,4294967295
23082,21905,0,,04ffff001d0178,4294967295
23083,21906,0,,04ffff001d02dc01,4294967295
23084,21907,0,,04ffff001d02a900,4294967295
23085,21908,0,,04ffff001d029d08,4294967295
23086,21909,0,,04ffff001d02a400,4294967295
23087,21910,0,,04ffff001d02c900,4294967295
23088,21911,0,,04ffff001d02a400,4294967295
23089,21912,0,,04ffff001d02ab00,4294967295
23090,21913,0,,04ffff001d026116,4294967295
23091,21914,0,,04ffff001d0130,4294967295
23092,21915,0,,04ffff001d02cd00,4294967295
23093,21916,0,,04ffff001d02dd00,4294967295
23094,21917,0,,04ffff001d02d000,4294967295
23095,21918,0,,04ffff001d020101,4294967295
23096,21919,0,,04ffff001d02e000,4294967295
23097,21920,0,,04ffff001d020902,4294967295
23098,21921,0,,04ffff001d0139,4294967295
23099,21922,0,,04ffff001d020f02,4294967295
23100,21923,0,,04ffff001d020601,4294967295
23101,21924,0,,04ffff001d020701,4294967295
23102,21925,0,,04ffff001d020801,4294967295
23103,21926,0,,04ffff001d022002,4294967295
23104,21927,0,,04ffff001d022102,4294967295
23105,21928,0,,04ffff001d020b01,4294967295
23106,21929,0,,04ffff001d02e100,4294967295
23107,21930,0,,04ffff001d023001,4294967295
23108,21931,0,,04ffff001d023801,4294967295
23109,21932,0,,04ffff001d010d,4294967295
23110,21933,0,,04ffff001d025102,4294967295
23111,21934,0,,04ffff001d029400,4294967295
23112,21935,0,,04ffff001d02ea00,4294967295
23113,21936,0,,04ffff001d027501,4294967295
23114,21937,0,,04ffff001d028301,4294967295
23115,21938,0,,04ffff001d029901,4294967295
23116,21939,0,,04ffff001d02c201,4294967295
23117,21940,0,,04ffff001d02d501,4294967295
23118,21941,0,,04ffff001d015a,4294967295
23119,21942,0,,04ffff001d02ee00,4294967295
23120,21943,0,,04ffff001d02ea00,4294967295
23121,21944,0,,04ffff001d0158,4294967295
23122,21945,0,,04ffff001d015a,4294967295
23123,21946,0,,04ffff001d010f,4294967295
23124,21947,0,,04ffff001d0161,4294967295
23125,21948,0,,04ffff001d016d,4294967295
23126,21949,0,,04ffff001d02f200,4294967295
23127,21950,0,,04ffff001d017e,4294967295
23128,21951,0,,04ffff001d0114,4294967295
23129,21952,0,,04ffff001d028c00,4294967295
23130,21953,0,,04ffff001d029000,4294967295
23131,21954,0,,04ffff001d029a00,4294967295
23132,21955,0,,04ffff001d02b600,4294967295
23133,21956,0,,04ffff001d011c,4294967295
23134,21957,0,,04ffff001d02ec01,4294967295
23135,21958,0,,04ffff001d020202,4294967295
23136,21959,0,,04ffff001d020602,4294967295
23137,21960,0,,04ffff001d020702,4294967295
23138,21961,0,,04ffff001d02bd00,4294967295
23139,21962,0,,04ffff001d02a600,4294967295
23140,21963,0,,04ffff001d02d600,4294967295
23141,21964,0,,04ffff001d02ae00,4294967295
23142,21965,0,,04ffff001d02b200,4294967295
23143,21966,0,,04ffff001d02d900,4294967295
23144,21967,0,,04ffff001d016b,4294967295
23145,21968,0,,04ffff001d02e200,4294967295
23146,21969,0,,04ffff001d02e900,4294967295
23147,21970,0,,04ffff001d02ea00,4294967295
23148,21971,0,,04ffff001d02f500,4294967295
23149,21972,0,,04ffff001d012b,4294967295
23150,21973,0,,04ffff001d0171,4294967295
23151,21974,0,,04ffff001d012d,4294967295
23152,21975,0,,04ffff001d02fc00,4294967295
23153,21976,0,,04ffff001d021401,4294967295
23154,21977,0,,04ffff001d020101,4294967295
23155,21978,0,,04ffff001d0149,4294967295
23156,21979,0,,04ffff001d0176,4294967295
23157,21980,0,,04ffff001d024201,4294967295
23158,21981,0,,04ffff001d026301,4294967295
23159,21982,0,,04ffff001d012b,4294967295
23160,21983,0,,04ffff001d020601,4294967295
23161,21984,0,,04ffff001d012d,4294967295
23162,21985,0,,04ffff001d013b,4294967295
23163,21986,0,,04ffff001d021301,4294967295
23164,21987,0,,04ffff001d015f,4294967295
23165,21988,0,,04ffff001d0119,4294967295
23166,21989,0,,04ffff001d02fa00,4294967295
23167,21990,0,,04ffff001d022d01,4294967295
23168,21991,0,,04ffff001d021e01,4294967295
23169,21992,0,,04ffff001d023001,4294967295
23170,21993,0,,04ffff001d023101,4294967295
23171,21994,0,,04ffff001d025101,4294967295
23172,21995,0,,04ffff001d02dd01,4294967295
23173,21996,0,,04ffff001d02ff00,4294967295
23174,21997,0,,04ffff001d023c01,4294967295
23175,21998,0,,04ffff001d024801,4294967295
23176,21999,0,,04ffff001d025401,4294967295
23177,22000,0,,04ffff001d024e01,4294967295
23178,22001,0,,04ffff001d025601,4294967295
23179,22002,0,,04ffff001d0147,4294967295
23180,22003,0,,04ffff001d026d01,4294967295
23181,22004,0,,04ffff001d026e01,4294967295
23182,22005,0,,04ffff001d029000,4294967295
23183,22006,0,,04ffff001d02ce00,4294967295
23184,22007,0,,04ffff001d023101,4294967295
23185,22008,0,,04ffff001d02d400,4294967295
23186,22009,0,,04ffff001d020801,4294967295
23187,22010,0,,04ffff001d023301,4294967295
23188,22011,0,,04ffff001d023502,4294967295
23189,22012,0,,04ffff001d023602,4294967295
23190,22013,0,,04ffff001d024002,4294967295
23191,22014,0,,04ffff001d024f02,4294967295
23192,22015,0,,04ffff001d023101,4294967295
23193,22016,0,,04ffff001d0147,4294967295
23194,22017,0,,04ffff001d0112,4294967295
23195,22018,0,,04ffff001d02e201,4294967295
23196,22019,0,,04ffff001d02e901,4294967295
23197,22020,0,,04ffff001d021401,4294967295
23198,22021,0,,04ffff001d02f401,4294967295
23199,22022,0,,04ffff001d020102,4294967295
23200,22023,0,21875,4930460221009f62deff5d85eb0208c9c759e995685c0d07828aaebeb8cfa514b5fc5939689f022100ed48d81ac6a7d7319d8eada2f7605543f4a7eae6571542be1284d3a765f6f2fc01,4294967295
23201,22023,1,21882,47304402203a542de5f9aace70a076c0fa240632abee20fba13d246c348d68017644ebd3f802201f826d75a5617c4940cfff3531d7dd9d337847a94301f6c37c9bd8eaadfa954c01,4294967295
23202,22023,2,21847,48304502206f594670882600e6a106cf5d96e1c438b3b7f888eaf96a7d67fc5cf505eeb9f8022100ed0452c1698cb2f476b978c2bc3dbccd459fc88aa6e53ea5c88509503a2dfdca01,4294967295
23203,22023,3,21837,493046022100a927ac2493adc1f87f564033e95cf0c1c0ac13c5707c3bc478d3b80d1b3d0f02022100a9893360dd39bf8dfd4004721c2b620d45edd7725658abaa74ba6bf8e2b7dd1401,4294967295
23204,22023,4,21846,4830450220296daa5ba8cbc6ab635d4e6348560f334970a90d081843749499cd9ef0fb6b52022100b16cc10ff368c4c59be9fd3985d99b16e5611baed6c05b2b38abaf5810b356ec01,4294967295
23205,22023,5,21961,48304502201a51e1c0e674e8e6b6c1dce13513b2658e29f06687e355c7c7cf3d81105d788d022100b0b1e0af1484beb24d8986a261becb2e95c55a21dbd1bfd82ebc17b533a3f54201,4294967295
23206,22024,0,,04ffff001d020402,4294967295
23207,22025,0,,04ffff001d0108,4294967295
23208,22026,0,,04ffff001d020f01,4294967295
23209,22027,0,,04ffff001d020c02,4294967295
23210,22028,0,,04ffff001d0136,4294967295
23211,22029,0,,04ffff001d024301,4294967295
23212,22030,0,,04ffff001d017c,4294967295
23213,22031,0,,04ffff001d021002,4294967295
23214,22032,0,,04ffff001d021602,4294967295
23215,22033,0,,04ffff001d021d02,4294967295
23216,22034,0,,04ffff001d022c02,4294967295
23217,22035,0,,04ffff001d027301,4294967295
23218,22036,0,,04ffff001d023402,4294967295
23219,22037,0,,04ffff001d024a01,4294967295
23220,22038,0,,04ffff001d024a01,4294967295
23221,22039,0,,04ffff001d02bc00,4294967295
23222,22040,0,,04ffff001d027b02,4294967295
23223,22041,0,,04ffff001d0162,4294967295
23224,22042,0,,04ffff001d028e00,4294967295
23225,22043,0,,04ffff001d028b02,4294967295
23226,22044,0,,04ffff001d0119,4294967295
23227,22045,0,,04ffff001d025d01,4294967295
23228,22046,0,,04ffff001d029b01,4294967295
23229,22047,0,,04ffff001d02a401,4294967295
23230,22048,0,,04ffff001d029402,4294967295
23231,22049,0,,04ffff001d029702,4294967295
23232,22050,0,,04ffff001d029f02,4294967295
23233,22051,0,,04ffff001d0169,4294967295
23234,22052,0,,04ffff001d028a01,4294967295
23235,22053,0,,04ffff001d0152,4294967295
23236,22054,0,,04ffff001d02ba02,4294967295
23237,22055,0,,04ffff001d0124,4294967295
23238,22056,0,,04ffff001d021203,4294967295
23239,22057,0,,04ffff001d029001,4294967295
23240,22058,0,,04ffff001d021503,4294967295
23241,22059,0,,04ffff001d024003,4294967295
23242,22060,0,,04ffff001d026301,4294967295
23243,22061,0,,04ffff001d024803,4294967295
23244,22062,0,,04ffff001d024b03,4294967295
23245,22063,0,,04ffff001d02bb01,4294967295
23246,22064,0,,04ffff001d02d401,4294967295
23247,22065,0,,04ffff001d026c01,4294967295
23248,22066,0,,04ffff001d026c01,4294967295
23249,22067,0,,04ffff001d025702,4294967295
23250,22068,0,,04ffff001d025303,4294967295
23251,22069,0,,04ffff001d029b01,4294967295
23252,22070,0,,04ffff001d027603,4294967295
23253,22071,0,,04ffff001d022001,4294967295
23254,22072,0,,04ffff001d024a01,4294967295
23255,22073,0,,04ffff001d027b03,4294967295
23256,22074,0,,04ffff001d025802,4294967295
23257,22075,0,,04ffff001d02a101,4294967295
23258,22076,0,,04ffff001d026402,4294967295
23259,22077,0,,04ffff001d026802,4294967295
23260,22078,0,,04ffff001d013b,4294967295
23261,22079,0,,04ffff001d028100,4294967295
23262,22080,0,,04ffff001d028203,4294967295
23263,22081,0,,04ffff001d027a01,4294967295
23264,22082,0,,04ffff001d029303,4294967295
23265,22083,0,,04ffff001d02a701,4294967295
23266,22084,0,,04ffff001d02a801,4294967295
23267,22085,0,,04ffff001d013f,4294967295
23268,22086,0,,04ffff001d02c803,4294967295
23269,22087,0,,04ffff001d027b01,4294967295
23270,22088,0,,04ffff001d02d403,4294967295
23271,22089,0,,04ffff001d02eb03,4294967295
23272,22090,0,,04ffff001d028a01,4294967295
23273,22091,0,,04ffff001d0146,4294967295
23274,22092,0,,04ffff001d028d02,4294967295
23275,22093,0,,04ffff001d02b202,4294967295
23276,22094,0,,04ffff001d02b802,4294967295
23277,22095,0,,04ffff001d02d202,4294967295
23278,22096,0,,04ffff001d020204,4294967295
23279,22097,0,,04ffff001d021504,4294967295
23280,22098,0,,04ffff001d021704,4294967295
23281,22099,0,,04ffff001d022104,4294967295
23282,22100,0,,04ffff001d023104,4294967295
23283,22101,0,,04ffff001d0111,4294967295
23284,22102,0,,04ffff001d026e04,4294967295
23285,22103,0,,04ffff001d027a04,4294967295
23286,22104,0,,04ffff001d010d,4294967295
23287,22105,0,,04ffff001d029301,4294967295
23288,22106,0,,04ffff001d028404,4294967295
23289,22107,0,,04ffff001d029504,4294967295
23290,22108,0,,04ffff001d026b01,4294967295
23291,22109,0,,04ffff001d0111,4294967295
23292,22110,0,,04ffff001d02a304,4294967295
23293,22111,0,,04ffff001d02a504,4294967295
23294,22112,0,,04ffff001d0160,4294967295
23295,22113,0,,04ffff001d0111,4294967295
23296,22114,0,,04ffff001d026a02,4294967295
23297,22115,0,,04ffff001d024d01,4294967295
23298,22116,0,,04ffff001d024e01,4294967295
23299,22117,0,,04ffff001d0116,4294967295
23300,22118,0,,04ffff001d028402,4294967295
23301,22119,0,,04ffff001d020405,4294967295
23302,22120,0,,04ffff001d021405,4294967295
23303,22121,0,,04ffff001d021605,4294967295
23304,22122,0,,04ffff001d021f05,4294967295
23305,22123,0,,04ffff001d011e,4294967295
23306,22124,0,,04ffff001d022105,4294967295
23307,22125,0,,04ffff001d023005,4294967295
23308,22126,0,,04ffff001d0121,4294967295
23309,22127,0,,04ffff001d023805,4294967295
23310,22128,0,,04ffff001d025105,4294967295
23311,22129,0,,04ffff001d026e05,4294967295
23312,22130,0,,04ffff001d027505,4294967295
23313,22131,0,,04ffff001d012f,4294967295
23314,22132,0,,04ffff001d027101,4294967295
23315,22133,0,,04ffff001d026803,4294967295
23316,22134,0,,04ffff001d0134,4294967295
23317,22135,0,,04ffff001d028f03,4294967295
23318,22136,0,,04ffff001d02a002,4294967295
23319,22137,0,,04ffff001d0172,4294967295
23320,22138,0,,04ffff001d02ad01,4294967295
23321,22139,0,,04ffff001d02ee03,4294967295
23322,22140,0,,04ffff001d027c05,4294967295
23323,22141,0,,04ffff001d02f303,4294967295
23324,22142,0,,04ffff001d029605,4294967295
23325,22143,0,,04ffff001d026601,4294967295
23326,22144,0,,04ffff001d025003,4294967295
23327,22145,0,,04ffff001d02dd05,4294967295
23328,22146,0,,04ffff001d0147,4294967295
23329,22147,0,,04ffff001d02de05,4294967295
23330,22148,0,,04ffff001d020004,4294967295
23331,22149,0,,04ffff001d02e205,4294967295
23332,22150,0,,04ffff001d010b,4294967295
23333,22151,0,,04ffff001d02e805,4294967295
23334,22152,0,,04ffff001d02ea05,4294967295
23335,22153,0,,04ffff001d024804,4294967295
23336,22154,0,,04ffff001d025b04,4294967295
23337,22155,0,,04ffff001d013d,4294967295
23338,22156,0,,04ffff001d02c004,4294967295
23339,22157,0,,04ffff001d02ec05,4294967295
23340,22158,0,,04ffff001d02f105,4294967295
23341,22159,0,,04ffff001d02fa05,4294967295
23342,22160,0,,04ffff001d02fc05,4294967295
23343,22161,0,,04ffff001d022f06,4294967295
23344,22162,0,,04ffff001d023906,4294967295
23345,22163,0,,04ffff001d0138,4294967295
23346,22164,0,,04ffff001d029c01,4294967295
23347,22165,0,,04ffff001d026e06,4294967295
23348,22166,0,,04ffff001d0144,4294967295
23349,22167,0,,04ffff001d02d204,4294967295
23350,22168,0,,04ffff001d02f604,4294967295
23351,22169,0,,04ffff001d027806,4294967295
23352,22170,0,,04ffff001d028206,4294967295
23353,22171,0,,04ffff001d029706,4294967295
23354,22172,0,,04ffff001d02bb06,4294967295
23355,22173,0,,04ffff001d02d206,4294967295
23356,22174,0,,04ffff001d02dc06,4294967295
23357,22175,0,,04ffff001d02e506,4294967295
23358,22176,0,,04ffff001d02f706,4294967295
23359,22177,0,,04ffff001d021e04,4294967295
23360,22178,0,,04ffff001d014d,4294967295
23361,22179,0,,04ffff001d028d01,4294967295
23362,22180,0,,04ffff001d020007,4294967295
23363,22181,0,,04ffff001d023107,4294967295
23364,22182,0,,04ffff001d023e07,4294967295
23365,22183,0,,04ffff001d0161,4294967295
23366,22184,0,,04ffff001d024607,4294967295
23367,22185,0,,04ffff001d025307,4294967295
23368,22186,0,,04ffff001d026104,4294967295
23369,22187,0,,04ffff001d026f07,4294967295
23370,22188,0,,04ffff001d028f07,4294967295
23371,22189,0,,04ffff001d02ce07,4294967295
23372,22190,0,,04ffff001d0163,4294967295
23373,22191,0,,04ffff001d02bf04,4294967295
23374,22192,0,,04ffff001d02af00,4294967295
23375,22193,0,,04ffff001d02db07,4294967295
23376,22194,0,,04ffff001d02b100,4294967295
23377,22195,0,,04ffff001d02df07,4294967295
23378,22196,0,,04ffff001d02ea07,4294967295
23379,22197,0,,04ffff001d020708,4294967295
23380,22198,0,,04ffff001d021e08,4294967295
23381,22199,0,,04ffff001d025c08,4294967295
23382,22200,0,,04ffff001d027608,4294967295
23383,22201,0,,04ffff001d028408,4294967295
23384,22202,0,,04ffff001d02f601,4294967295
23385,22203,0,,04ffff001d028508,4294967295
23386,22204,0,,04ffff001d02bb08,4294967295
23387,22205,0,,04ffff001d02ea08,4294967295
23388,22206,0,,04ffff001d02fe08,4294967295
23389,22207,0,,04ffff001d020509,4294967295
23390,22208,0,,04ffff001d0126,4294967295
23391,22209,0,,04ffff001d02b001,4294967295
23392,22210,0,,04ffff001d029a05,4294967295
23393,22211,0,,04ffff001d029c05,4294967295
23394,22212,0,,04ffff001d029f05,4294967295
23395,22213,0,,04ffff001d02a705,4294967295
23396,22214,0,,04ffff001d020d09,4294967295
23397,22215,0,,04ffff001d02ff01,4294967295
23398,22216,0,,04ffff001d021009,4294967295
23399,22217,0,,04ffff001d021409,4294967295
23400,22218,0,,04ffff001d021c09,4294967295
23401,22219,0,,04ffff001d02c201,4294967295
23402,22220,0,,04ffff001d02c301,4294967295
23403,22221,0,,04ffff001d02c401,4294967295
23404,22222,0,,04ffff001d02c305,4294967295
23405,22223,0,,04ffff001d022509,4294967295
23406,22224,0,,04ffff001d025c06,4294967295
23407,22225,0,,04ffff001d026506,4294967295
23408,22226,0,,04ffff001d014c,4294967295
23409,22227,0,,04ffff001d027a06,4294967295
23410,22228,0,,04ffff001d022609,4294967295
23411,22229,0,,04ffff001d023109,4294967295
23412,22230,0,,04ffff001d028100,4294967295
23413,22231,0,,04ffff001d023f09,4294967295
23414,22232,0,,04ffff001d02ce00,4294967295
23415,22233,0,,04ffff001d02ae06,4294967295
23416,22234,0,,04ffff001d024909,4294967295
23417,22235,0,,04ffff001d02cc06,4294967295
23418,22236,0,,04ffff001d0157,4294967295
23419,22237,0,,04ffff001d015a,4294967295
23420,22238,0,,04ffff001d02ea06,4294967295
23421,22239,0,,04ffff001d02fa06,4294967295
23422,22240,0,,04ffff001d02e301,4294967295
23423,22241,0,,04ffff001d029a07,4294967295
23424,22242,0,,04ffff001d02c507,4294967295
23425,22243,0,,04ffff001d025109,4294967295
23426,22244,0,22026,493046022100ec90732947eb3a7ba9d35e7a6b6d25a2851ece20c13b0e4963c0949fbcabed81022100eb0727a667ae3d0cdaa2b536b5aaeeb94eee501ee3875dfb890b79fbc9fb22bd01,4294967295
23427,22244,1,22064,493046022100af100f144b6e1ab377c98e6533bc52bdc7567165c1937c952b1ad9cccc58fec402210096bcc984e6558d73c368b34f34ec0afb9cffd29ce6fda5e2d56012d9c8adf74601,4294967295
23428,22244,2,21969,483045022100cc9c09172cd37447f3d5d7fce9934c88037167888cfc97a714fe998fd54d8d0f022002a3c2cac3b19e7451ac16ecbb36b2d8fab67f68910df9bed2d1a763a04d733d01,4294967295
23429,22244,3,21962,493046022100d7d597bfa195692f2ffc5cceca60d0bbf1089eb83e139e4eb53f45a52ffc0921022100885306deb0cd710c0966fb38284b76d8234dae0a55c2133c9e51d5580c8122de01,4294967295
23430,22244,4,22090,47304402206da0aec3c24e94c42c10d7ea009f741270e50597c18af9c307bc3a96e19c210002204ec0b0774d513f4b66a37a0fdc586539882d4fef99c33b374979b6e4bef0a80f01,4294967295
23431,22244,5,22053,4830450220187fcde581ffd024eeefbffdc3822b97b5d5e8f08178119cc03fb63cd84b4567022100d16d3864f393e032967f06520be18079a31540d2f9495bfb786138b2c986849901,4294967295
23432,22244,6,22021,4830450220618e590e74f027672c777086679becc47a4bcb61abae111582a9c51e37fa930b0221008a18172790582cf45b02ecec8ac8ee5ccf61b2e30d7c4e3aa2f28fe08ec35dbc01,4294967295
23433,22244,7,21947,483045022100d7b68b7e4a0018132b4d6608dbe5e569c4bdc0cf2d8f6b7ea96438c9e77b1b0502200ee2f7d891e7d1f37b3f9ed39946b71aa609f059874b0d86cec3a686a3449a1201,4294967295
23434,22244,8,22089,483045022100f719c8be93fe0ea1c469e7a1f393515855df66ea395153b0ae8a93c043d7ca550220747eb7c9e33255cdc7b998c68bb606e408cc8fc70df8b253bc47784fd4ec1d1501,4294967295
23435,22244,9,22078,48304502206657e8c05fe2a2924091db32111a48469c2e419a590fe396414962b6593e4dc9022100c4645ee23436670cf878a6327db41ee7ea4f28106eeca8e5d2b24d5a788af08601,4294967295
23436,22244,10,22015,483045022100b269ed4523c842936c548fd40a145886558804d7b8a0d24e2f7044f0c36eccdc02202d50d00c7e3507998c02e7f81389f112bce4fd9a68928bfc5aec9cb79ff55a8c01,4294967295
23437,22244,11,22127,493046022100ccb518cf417c66003ca735eaa59723a4c488830fd72b285952445a31b3048b45022100f2c7ca524785604045ca5875c42ce1fbccbac63795cc227fb6f2d2cf079cc93401,4294967295
23438,22244,12,22099,47304402207aaeaeb10a13eeaed7dec608e9d3b1d909c41e4f237d5730baf207f39801505602207d5165a91f94b7ecc86c73d9d8925b64234c54eef8de373d373008dd600c7d1e01,4294967295
23439,22244,13,22027,483045022100e5b3115f1b5004739b87527cd66f3fa3e6d05eab03f42a7fe60ca0116bed560402200fe992404f3dbcd4e0b878fd0296f2fdb10a2c55736e4820c4a2ea3557c8bd2d01,4294967295
23440,22245,0,,04ffff001d027009,4294967295
23441,22246,0,,04ffff001d027109,4294967295
23442,22247,0,,04ffff001d027b09,4294967295
23443,22248,0,,04ffff001d0149,4294967295
23444,22249,0,,04ffff001d028806,4294967295
23445,22250,0,,04ffff001d028609,4294967295
23446,22251,0,,04ffff001d02ad09,4294967295
23447,22252,0,,04ffff001d02af09,4294967295
23448,22253,0,,04ffff001d02e409,4294967295
23449,22254,0,,04ffff001d02f409,4294967295
23450,22255,0,,04ffff001d014a,4294967295
23451,22256,0,,04ffff001d026b0a,4294967295
23452,22257,0,,04ffff001d029d0a,4294967295
23453,22258,0,,04ffff001d022402,4294967295
23454,22259,0,,04ffff001d02a10a,4294967295
23455,22260,0,,04ffff001d02af0a,4294967295
23456,22261,0,,04ffff001d02a900,4294967295
23457,22262,0,,04ffff001d02b70a,4294967295
23458,22263,0,,04ffff001d021d0b,4294967295
23459,22264,0,,04ffff001d02b500,4294967295
23460,22265,0,,04ffff001d0110,4294967295
23461,22266,0,,04ffff001d02230b,4294967295
23462,22267,0,,04ffff001d015d,4294967295
23463,22268,0,,04ffff001d0114,4294967295
23464,22269,0,,04ffff001d02570b,4294967295
23465,22270,0,,04ffff001d025a0b,4294967295
23466,22271,0,,04ffff001d028f0b,4294967295
23467,22272,0,,04ffff001d02b700,4294967295
23468,22273,0,,04ffff001d023e02,4294967295
23469,22274,0,,04ffff001d023f02,4294967295
23470,22275,0,,04ffff001d02bb00,4294967295
23471,22276,0,,04ffff001d02c300,4294967295
23472,22277,0,,04ffff001d02ef01,4294967295
23473,22278,0,,04ffff001d02c400,4294967295
23474,22279,0,,04ffff001d02be00,4294967295
23475,22280,0,,04ffff001d0108,4294967295
23476,22281,0,,04ffff001d02f001,4294967295
23477,22282,0,,04ffff001d021508,4294967295
23478,22283,0,,04ffff001d0121,4294967295
23479,22284,0,,04ffff001d010a,4294967295
23480,22285,0,,04ffff001d0103,4294967295
23481,22286,0,,04ffff001d02c300,4294967295
23482,22287,0,,04ffff001d017a,4294967295
23483,22288,0,,04ffff001d012f,4294967295
23484,22289,0,,04ffff001d0138,4294967295
23485,22290,0,,04ffff001d013e,4294967295
23486,22291,0,,04ffff001d0129,4294967295
23487,22292,0,,04ffff001d0140,4294967295
23488,22293,0,,04ffff001d02c300,4294967295
23489,22294,0,,04ffff001d02170a,4294967295
23490,22295,0,,04ffff001d021d0a,4294967295
23491,22296,0,,04ffff001d02460a,4294967295
23492,22297,0,,04ffff001d026f0a,4294967295
23493,22298,0,,04ffff001d027a0a,4294967295
23494,22299,0,,04ffff001d02910a,4294967295
23495,22300,0,,04ffff001d02990a,4294967295
23496,22301,0,,04ffff001d02b60a,4294967295
23497,22302,0,,04ffff001d02e90a,4294967295
23498,22303,0,,04ffff001d014a,4294967295
23499,22304,0,,04ffff001d02ea0a,4294967295
23500,22305,0,,04ffff001d0158,4294967295
23501,22306,0,,04ffff001d0159,4294967295
23502,22307,0,,04ffff001d02d400,4294967295
23503,22308,0,,04ffff001d028700,4294967295
23504,22309,0,,04ffff001d0105,4294967295
23505,22310,0,,04ffff001d028d00,4294967295
23506,22311,0,,04ffff001d02f20a,4294967295
23507,22312,0,,04ffff001d02f40a,4294967295
23508,22313,0,,04ffff001d025902,4294967295
23509,22314,0,,04ffff001d02fd0a,4294967295
23510,22315,0,,04ffff001d02a000,4294967295
23511,22316,0,,04ffff001d010b,4294967295
23512,22317,0,,04ffff001d02a200,4294967295
23513,22318,0,,04ffff001d02080b,4294967295
23514,22319,0,,04ffff001d020d0b,4294967295
23515,22320,0,,04ffff001d02160b,4294967295
23516,22321,0,,04ffff001d028a00,4294967295
23517,22322,0,,04ffff001d02a400,4294967295
23518,22323,0,,04ffff001d02a500,4294967295
23519,22324,0,,04ffff001d0110,4294967295
23520,22325,0,,04ffff001d02b200,4294967295
